Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BERGEPAINT.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DABUR.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,MARICO.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,PIDILITIND.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS
2021-06-24,1504.8446044921875,693.9400024414062,3161.90771484375,2927.331787109375,736.07666015625,1230.5565185546875,592.0089111328125,660.5977783203125,507.2553405761719,165.8443603515625,3474.07568359375,907.3936767578125,96.59480285644531,545.4807739257812,4122.9970703125,1022.8689575195312,2580.61865234375,807.8897094726562,713.3416748046875,708.7520751953125,2447.904541015625,356.1586608886719,2306.524658203125,613.2453002929688,966.3318481445312,1387.406982421875,54.833988189697266,160.03704833984375,642.7554321289062,346.1339416503906,1413.451416015625,486.4493103027344,7214.59228515625,837.4664916992188,98.35005950927734,89.29377746582031,1052.4427490234375,100.4979248046875,975.3587646484375,992.8836059570312,381.632568359375,632.7568969726562,97.97306823730469,2940.29345703125,906.49267578125,1753.575439453125,6773.8935546875,120.31777954101562,253.63343811035156
2021-06-25,1515.76806640625,696.188232421875,3394.615478515625,2889.48046875,758.184326171875,1245.857177734375,595.1630859375,654.7894897460938,513.3472290039062,167.24981689453125,3456.13623046875,913.3099365234375,98.14532470703125,535.2862548828125,4121.4453125,1029.0030517578125,2594.01416015625,812.7467041015625,717.5330200195312,715.0064086914062,2475.062255859375,362.7693786621094,2268.084716796875,627.7047119140625,978.1616821289062,1400.754150390625,54.80937957763672,161.45437622070312,652.6948852539062,345.556396484375,1432.05859375,481.6483154296875,7331.08984375,832.0933227539062,96.72478485107422,88.48867797851562,1041.7532958984375,100.36748504638672,953.14306640625,997.8373413085938,392.24359130859375,639.8480224609375,102.55860900878906,2946.568115234375,914.4667358398438,1726.989013671875,6735.99560546875,125.71158599853516,252.9174041748047
2021-06-28,1522.0528564453125,700.147216796875,3409.569580078125,2869.328125,759.22998046875,1235.0115966796875,591.3673095703125,653.7333984375,509.605712890625,166.21795654296875,3453.4990234375,918.9877319335938,97.12262725830078,537.7518310546875,4185.1279296875,1047.4053955078125,2612.74853515625,804.2980346679688,714.336181640625,685.7048950195312,2478.809326171875,368.94580078125,2278.783203125,628.9620361328125,974.2988891601562,1398.6190185546875,54.538795471191406,160.31265258789062,658.2326049804688,345.16796875,1423.224609375,479.67144775390625,7280.5322265625,832.067138671875,96.8081283569336,89.54993438720703,1051.979248046875,100.80225372314453,944.7867431640625,992.8340454101562,390.3683776855469,643.7026977539062,104.20886993408203,2908.17626953125,927.560302734375,1701.5843505859375,6683.892578125,128.37252807617188,252.87124633789062
2021-06-29,1519.8582763671875,695.0153198242188,3544.801513671875,2887.171875,748.8233642578125,1227.2291259765625,592.870849609375,653.4085693359375,503.60980224609375,165.89773559570312,3443.98779296875,934.7804565429688,95.3411865234375,538.0363159179688,4225.62744140625,1052.9970703125,2579.045654296875,802.91015625,714.4313354492188,676.1510620117188,2465.210205078125,361.177001953125,2308.747314453125,619.0967407226562,983.2315673828125,1390.8331298828125,53.21037673950195,160.076416015625,649.287109375,339.7506103515625,1419.8885498046875,506.1708679199219,7176.30224609375,836.4922485351562,98.01664733886719,87.39080047607422,1055.1761474609375,102.60655975341797,945.60205078125,990.1589965820312,385.5659484863281,644.9400024414062,103.20111083984375,2911.749755859375,913.3333129882812,1705.0797119140625,6640.35107421875,127.77318572998047,250.65380859375
2021-06-30,1503.89697265625,687.8793334960938,3573.131103515625,2878.706298828125,745.1884765625,1208.186767578125,589.2905883789062,654.017822265625,504.2812805175781,166.5559844970703,3436.925048828125,927.4328002929688,96.7597427368164,539.3640747070312,4276.16650390625,1051.049072265625,2546.677734375,802.8286743164062,712.45751953125,677.9489135742188,2444.2421875,359.0538330078125,2289.064697265625,610.1986694335938,981.4932861328125,1406.6273193359375,53.08737564086914,159.60397338867188,647.3938598632812,339.7506103515625,1410.1619873046875,499.6753845214844,7203.52197265625,838.0963745117188,97.01651000976562,86.14653015136719,1051.3687744140625,101.04137420654297,955.9512329101562,998.828125,383.4620056152344,642.8936767578125,102.67743682861328,2916.02001953125,919.4605712890625,1705.9658203125,6592.9658203125,126.02317810058594,252.0627899169922
2021-07-01,1487.595458984375,687.2928466796875,3630.974853515625,2906.506103515625,743.3462524414062,1178.992431640625,584.5201416015625,657.1859130859375,501.40325927734375,164.65237426757812,3386.2138671875,933.34912109375,96.0999526977539,559.279052734375,4302.7939453125,1077.3009033203125,2550.634521484375,804.4613647460938,707.1539916992188,677.4056396484375,2460.99951171875,366.1471252441406,2295.270263671875,610.1502075195312,973.1400146484375,1388.474853515625,52.915164947509766,159.8402099609375,644.22265625,341.7920837402344,1402.4090576171875,503.5349426269531,7269.1748046875,838.7238159179688,97.80829620361328,86.98823547363281,1058.7882080078125,100.34574127197266,950.1991577148438,997.589599609375,384.5597229003906,651.1744384765625,102.40898895263672,2912.3154296875,910.8154296875,1713.646484375,6526.0732421875,126.04720306396484,249.1525421142578
2021-07-02,1419.5169677734375,694.4287719726562,3685.01806640625,2890.53857421875,747.52880859375,1172.4073486328125,587.5177001953125,655.4800415039062,503.65771484375,164.65237426757812,3338.6572265625,934.3988647460938,97.4195327758789,559.9429321289062,4384.22802734375,1080.63427734375,2537.0009765625,803.7675170898438,704.1337890625,679.13427734375,2458.767822265625,362.9141540527344,2303.884765625,619.2418212890625,975.023193359375,1395.0596923828125,53.35798263549805,159.3677978515625,635.4664306640625,341.6028747558594,1396.1597900390625,489.3674621582031,7259.06298828125,836.6228637695312,97.93331909179688,86.69547271728516,1063.52294921875,99.10662841796875,964.2848510742188,997.8867797851562,388.21868896484375,648.4140625,99.98419189453125,2898.3271484375,914.3825073242188,1727.8751220703125,6538.3818359375,125.63963317871094,248.8060760498047
2021-07-05,1391.8663330078125,694.086669921875,3670.11328125,2899.965087890625,757.1884765625,1189.6336669921875,594.8594360351562,663.3190307617188,502.65045166015625,163.56716918945312,3318.175048828125,930.104736328125,98.90409088134766,557.3350219726562,4423.3212890625,1073.308349609375,2575.1845703125,799.7676391601562,711.2920532226562,669.651123046875,2474.09423828125,375.94256591796875,2314.768310546875,626.5924072265625,985.54931640625,1404.9810791015625,53.530174255371094,160.3520050048828,643.0656127929688,344.7795715332031,1417.1160888671875,499.4400329589844,7283.59912109375,838.4932861328125,98.85015869140625,88.52525329589844,1106.623291015625,100.12834930419922,973.8640747070312,1000.5122680664062,395.765380859375,647.4146118164062,101.81928253173828,2894.44921875,902.0022583007812,1723.0994873046875,6538.33349609375,130.6259307861328,247.76666259765625
2021-07-06,1412.280029296875,696.6770629882812,3658.416015625,2888.133544921875,755.19677734375,1206.365966796875,607.5643920898438,661.328857421875,504.7129821777344,162.98007202148438,3313.89013671875,924.7609252929688,97.32057189941406,561.2230834960938,4388.6416015625,1073.608642578125,2584.813720703125,793.482177734375,729.9608764648438,671.7749633789062,2458.2626953125,371.8892517089844,2290.176025390625,628.9620361328125,995.689208984375,1390.0765380859375,53.3333740234375,159.446533203125,643.447998046875,349.6094055175781,1414.8138427734375,495.4393310546875,7202.61083984375,830.353759765625,98.058349609375,88.92781829833984,1089.07568359375,99.47618865966797,962.3599853515625,1013.6893920898438,393.11260986328125,640.7997436523438,102.73463439941406,2843.28857421875,880.9346313476562,1735.8018798828125,6745.7744140625,129.7389373779297,246.03436279296875
2021-07-07,1423.110595703125,703.91064453125,3667.6455078125,2924.301513671875,759.7279052734375,1234.6375732421875,607.192138671875,687.364501953125,508.0707702636719,163.85183715820312,3316.103515625,921.0393676757812,97.35356140136719,563.6887817382812,4416.14208984375,1077.9986572265625,2584.52783203125,796.1760864257812,732.2439575195312,676.8623046875,2453.29443359375,379.89935302734375,2298.65087890625,632.5407104492188,1009.064208984375,1392.2120361328125,53.11198043823242,160.43075561523438,659.9368896484375,350.8940124511719,1425.1041259765625,501.2287292480469,7139.78564453125,842.0865478515625,97.89165496826172,87.75674438476562,1111.18701171875,100.41096496582031,955.679443359375,1005.0203857421875,395.9483642578125,647.3196411132812,107.25856018066406,2854.31396484375,877.87109375,1700.79638671875,6738.03955078125,130.530029296875,245.82650756835938
